Local time,open,high,low,close,volume
10.06.2004 00:00:00.000 GMT+0300,1.20488,1.21183,1.20234,1.21065,1121601.902
11.06.2004 00:00:00.000 GMT+0300,1.2109,1.21152,1.19644,1.20068,1131424.191
14.06.2004 00:00:00.000 GMT+0300,1.2003,1.2088,1.19526,1.20561,1137193.098
15.06.2004 00:00:00.000 GMT+0300,1.2058,1.21708,1.20274,1.21614,1133133.395
16.06.2004 00:00:00.000 GMT+0300,1.21648,1.21697,1.198,1.20115,1140508.902
17.06.2004 00:00:00.000 GMT+0300,1.2013,1.20783,1.19912,1.20538,1131377.809
18.06.2004 00:00:00.000 GMT+0300,1.20563,1.21482,1.1973,1.21373,1143109.994
21.06.2004 00:00:00.000 GMT+0300,1.21378,1.21466,1.20772,1.21162,1139721.807
22.06.2004 00:00:00.000 GMT+0300,1.21143,1.21316,1.20662,1.21097,1131798.199
23.06.2004 00:00:00.000 GMT+0300,1.21122,1.21921,1.20637,1.2093,1138279.699
24.06.2004 00:00:00.000 GMT+0300,1.20937,1.21889,1.20398,1.21698,1133087.102
25.06.2004 00:00:00.000 GMT+0300,1.2171,1.21902,1.21074,1.2175,1133127.903
28.06.2004 00:00:00.000 GMT+0300,1.218,1.22283,1.21222,1.21875,1123494.5
29.06.2004 00:00:00.000 GMT+0300,1.21865,1.21931,1.20672,1.2083,1115900.592
30.06.2004 00:00:00.000 GMT+0300,1.20845,1.22041,1.20647,1.21958,1127257.598
01.07.2004 00:00:00.000 GMT+0300,1.22008,1.22088,1.21329,1.21595,1125753.094
02.07.2004 00:00:00.000 GMT+0300,1.21577,1.23281,1.21422,1.23135,1123517.205
05.07.2004 00:00:00.000 GMT+0300,1.23275,1.2336,1.22672,1.22909,1129114.305
06.07.2004 00:00:00.000 GMT+0300,1.22902,1.23298,1.2265,1.22823,1120445.105
07.07.2004 00:00:00.000 GMT+0300,1.22827,1.23893,1.22728,1.23723,1125251.699
08.07.2004 00:00:00.000 GMT+0300,1.23729,1.24057,1.23393,1.23836,1119321.795
09.07.2004 00:00:00.000 GMT+0300,1.23852,1.24239,1.23689,1.24134,1111446.012
12.07.2004 00:00:00.000 GMT+0300,1.2413,1.2436,1.23811,1.24083,1118405.807
13.07.2004 00:00:00.000 GMT+0300,1.24109,1.24159,1.22991,1.23274,1125757.492
14.07.2004 00:00:00.000 GMT+0300,1.23263,1.24221,1.23187,1.23808,1127166.697
15.07.2004 00:00:00.000 GMT+0300,1.2383,1.23892,1.23264,1.23542,1124213.99
16.07.2004 00:00:00.000 GMT+0300,1.23575,1.2459,1.23283,1.24548,1118047.394
19.07.2004 00:00:00.000 GMT+0300,1.24482,1.2462,1.23985,1.24442,1127246.998
20.07.2004 00:00:00.000 GMT+0300,1.24423,1.24551,1.22995,1.2333,1128873.404
21.07.2004 00:00:00.000 GMT+0300,1.23294,1.23505,1.22105,1.22614,1128359.692
22.07.2004 00:00:00.000 GMT+0300,1.22577,1.2293,1.22296,1.22567,1133859.693
23.07.2004 00:00:00.000 GMT+0300,1.22553,1.22677,1.20871,1.20927,1133670.299
26.07.2004 00:00:00.000 GMT+0300,1.21002,1.21705,1.20871,1.21432,1119667.91
27.07.2004 00:00:00.000 GMT+0300,1.21433,1.21902,1.20347,1.2059,1126674.301
28.07.2004 00:00:00.000 GMT+0300,1.20583,1.20795,1.19982,1.20547,1125540.596
29.07.2004 00:00:00.000 GMT+0300,1.20578,1.20947,1.19923,1.20464,1124294.606
30.07.2004 00:00:00.000 GMT+0300,1.20443,1.212,1.20011,1.20195,1126522.695
01.08.2004 00:00:00.000 GMT+0300,1.20195,1.20195,1.20161,1.20161,0
02.08.2004 00:00:00.000 GMT+0300,1.20239,1.20934,1.20197,1.20247,1130680.108
03.08.2004 00:00:00.000 GMT+0300,1.20258,1.20766,1.19957,1.20623,1126127.492
04.08.2004 00:00:00.000 GMT+0300,1.20596,1.20671,1.19709,1.20532,1121726.496
05.08.2004 00:00:00.000 GMT+0300,1.2054,1.20741,1.20207,1.2054,1119749.701
06.08.2004 00:00:00.000 GMT+0300,1.2059,1.22911,1.20442,1.22814,1131296.092
09.08.2004 00:00:00.000 GMT+0300,1.22875,1.22901,1.22455,1.22705,1121075.101
10.08.2004 00:00:00.000 GMT+0300,1.22722,1.23191,1.22252,1.22368,1111708.809
11.08.2004 00:00:00.000 GMT+0300,1.22375,1.22511,1.21947,1.22183,1124046.201
12.08.2004 00:00:00.000 GMT+0300,1.22172,1.22958,1.22144,1.22519,1115552.297
13.08.2004 00:00:00.000 GMT+0300,1.22548,1.23764,1.21763,1.23734,1127928.393
16.08.2004 00:00:00.000 GMT+0300,1.23738,1.23841,1.23166,1.23621,1120555.699
17.08.2004 00:00:00.000 GMT+0300,1.23634,1.23862,1.23111,1.23568,1126478.701
18.08.2004 00:00:00.000 GMT+0300,1.2359,1.23658,1.22865,1.23362,1116661.002
19.08.2004 00:00:00.000 GMT+0300,1.23351,1.23791,1.23257,1.23644,1122889.308
20.08.2004 00:00:00.000 GMT+0300,1.23662,1.23817,1.22801,1.23183,1133155.588
23.08.2004 00:00:00.000 GMT+0300,1.23158,1.23241,1.21316,1.21429,1133922.902
24.08.2004 00:00:00.000 GMT+0300,1.2145,1.21669,1.20594,1.20796,1122055.092
25.08.2004 00:00:00.000 GMT+0300,1.20812,1.2116,1.20519,1.20819,1120092.496
26.08.2004 00:00:00.000 GMT+0300,1.20837,1.21167,1.20465,1.21024,1129189.902
27.08.2004 00:00:00.000 GMT+0300,1.21023,1.21349,1.20029,1.20104,1114442.897
30.08.2004 00:00:00.000 GMT+0300,1.20131,1.20685,1.1986,1.20475,1124235.606
31.08.2004 00:00:00.000 GMT+0300,1.2049,1.21946,1.20393,1.21834,1117958.899
01.09.2004 00:00:00.000 GMT+0300,1.21855,1.22208,1.21466,1.21878,1107602.297
02.09.2004 00:00:00.000 GMT+0300,1.21892,1.22009,1.21408,1.21742,1129346.004
03.09.2004 00:00:00.000 GMT+0300,1.21772,1.21931,1.20414,1.20588,1119026.102
06.09.2004 00:00:00.000 GMT+0300,1.20628,1.20802,1.20459,1.20638,1110790.197
07.09.2004 00:00:00.000 GMT+0300,1.20658,1.21119,1.20518,1.2107,1115630.703
08.09.2004 00:00:00.000 GMT+0300,1.21132,1.21929,1.20256,1.21835,1111323.699
09.09.2004 00:00:00.000 GMT+0300,1.21809,1.2214,1.21587,1.22133,1118084.395
10.09.2004 00:00:00.000 GMT+0300,1.22137,1.23084,1.21984,1.22602,1109251.9
13.09.2004 00:00:00.000 GMT+0300,1.2264,1.22875,1.22225,1.22595,1113218.896
14.09.2004 00:00:00.000 GMT+0300,1.22638,1.22948,1.22249,1.22522,1108218.309
15.09.2004 00:00:00.000 GMT+0300,1.22528,1.2261,1.21337,1.21502,1115224.899
16.09.2004 00:00:00.000 GMT+0300,1.2153,1.21981,1.212,1.21817,1114838.506
17.09.2004 00:00:00.000 GMT+0300,1.21822,1.22227,1.21573,1.21876,1113048.598
20.09.2004 00:00:00.000 GMT+0300,1.21819,1.21847,1.21227,1.21777,1113879.887
21.09.2004 00:00:00.000 GMT+0300,1.21778,1.23465,1.21654,1.23355,1108583.896
22.09.2004 00:00:00.000 GMT+0300,1.23388,1.23388,1.22287,1.22667,1114878.994
23.09.2004 00:00:00.000 GMT+0300,1.22707,1.2333,1.22526,1.22713,1111533.896
24.09.2004 00:00:00.000 GMT+0300,1.22713,1.2361,1.22378,1.22753,1121304.5
27.09.2004 00:00:00.000 GMT+0300,1.22812,1.23156,1.22465,1.22925,1119675.707
28.09.2004 00:00:00.000 GMT+0300,1.2296,1.23472,1.22778,1.2327,1115091.201
29.09.2004 00:00:00.000 GMT+0300,1.23258,1.23391,1.22884,1.23304,1125676.002
30.09.2004 00:00:00.000 GMT+0300,1.23355,1.24437,1.23141,1.2435,1119777.502
01.10.2004 00:00:00.000 GMT+0300,1.244,1.244,1.23837,1.24165,1121645.506
04.10.2004 00:00:00.000 GMT+0300,1.23949,1.24007,1.22572,1.22871,1121708.715
05.10.2004 00:00:00.000 GMT+0300,1.22917,1.23298,1.22622,1.23108,1119735.092
06.10.2004 00:00:00.000 GMT+0300,1.23121,1.23229,1.22471,1.22865,1115317.402
07.10.2004 00:00:00.000 GMT+0300,1.22855,1.23144,1.22707,1.22864,1112563.205
08.10.2004 00:00:00.000 GMT+0300,1.22867,1.24331,1.22786,1.24092,1123802.1
11.10.2004 00:00:00.000 GMT+0300,1.24182,1.24221,1.23683,1.23865,1120024.705
12.10.2004 00:00:00.000 GMT+0300,1.23873,1.23907,1.22872,1.23254,1108003.309
13.10.2004 00:00:00.000 GMT+0300,1.23273,1.23562,1.22267,1.2349,1110466.694
14.10.2004 00:00:00.000 GMT+0300,1.23507,1.24193,1.23216,1.2385,1115311.6
15.10.2004 00:00:00.000 GMT+0300,1.2386,1.25002,1.23654,1.24685,1117573.193
18.10.2004 00:00:00.000 GMT+0300,1.24783,1.25338,1.24602,1.24922,1113305.002
19.10.2004 00:00:00.000 GMT+0300,1.2494,1.25264,1.24498,1.25119,1117665.795
20.10.2004 00:00:00.000 GMT+0300,1.25118,1.26284,1.2487,1.25902,1126022.391
21.10.2004 00:00:00.000 GMT+0300,1.25891,1.26496,1.25694,1.26162,1119123.811
22.10.2004 00:00:00.000 GMT+0300,1.26192,1.26865,1.25989,1.26842,1115957.4
25.10.2004 00:00:00.000 GMT+0300,1.26981,1.2829,1.26981,1.28062,1114815.705
26.10.2004 00:00:00.000 GMT+0300,1.28081,1.28416,1.27254,1.27639,1115385.994
27.10.2004 00:00:00.000 GMT+0300,1.27669,1.28115,1.26934,1.27118,1116229.494
28.10.2004 00:00:00.000 GMT+0300,1.27124,1.27663,1.26415,1.27425,1116071.203
29.10.2004 00:00:00.000 GMT+0300,1.27465,1.27972,1.27092,1.27972,1110243.994
01.11.2004 00:00:00.000 GMT+0200,1.28013,1.28313,1.27174,1.27516,1105536.809
02.11.2004 00:00:00.000 GMT+0200,1.2751,1.27567,1.26652,1.27439,1109582.488
03.11.2004 00:00:00.000 GMT+0200,1.27423,1.28291,1.26585,1.28213,1114168.092
04.11.2004 00:00:00.000 GMT+0200,1.28203,1.28966,1.27914,1.2868,1107018.387
05.11.2004 00:00:00.000 GMT+0200,1.28704,1.29722,1.2756,1.29617,1115588.094
08.11.2004 00:00:00.000 GMT+0200,1.29697,1.29857,1.29056,1.29187,1104218.307
09.11.2004 00:00:00.000 GMT+0200,1.29169,1.2939,1.28852,1.28979,1114960.092
10.11.2004 00:00:00.000 GMT+0200,1.28988,1.30028,1.28508,1.28879,1101219.506
11.11.2004 00:00:00.000 GMT+0200,1.28896,1.29196,1.28589,1.29052,1098156.707
12.11.2004 00:00:00.000 GMT+0200,1.29063,1.29881,1.28761,1.29738,1103548.414
15.11.2004 00:00:00.000 GMT+0200,1.29719,1.29984,1.29165,1.29456,1115512.895
16.11.2004 00:00:00.000 GMT+0200,1.29473,1.2993,1.29179,1.29544,1103105.305
17.11.2004 00:00:00.000 GMT+0200,1.2955,1.30462,1.29497,1.30361,1100516.709
18.11.2004 00:00:00.000 GMT+0200,1.30331,1.30732,1.29408,1.2959,1095908.594
19.11.2004 00:00:00.000 GMT+0200,1.29607,1.30672,1.29385,1.30225,1116012
22.11.2004 00:00:00.000 GMT+0200,1.30373,1.30517,1.30133,1.3048,1105934.508
23.11.2004 00:00:00.000 GMT+0200,1.30482,1.31014,1.29768,1.30873,1098761.988
24.11.2004 00:00:00.000 GMT+0200,1.3087,1.31888,1.30792,1.31833,1104442.094
25.11.2004 00:00:00.000 GMT+0200,1.3187,1.32801,1.31618,1.32713,1091250.797
26.11.2004 00:00:00.000 GMT+0200,1.3262,1.33288,1.31858,1.32952,1085813.494
29.11.2004 00:00:00.000 GMT+0200,1.32679,1.33038,1.32292,1.32796,1094688.301
30.11.2004 00:00:00.000 GMT+0200,1.32788,1.33311,1.32312,1.32781,1106194.1
01.12.2004 00:00:00.000 GMT+0200,1.32796,1.33559,1.32749,1.33427,1096007.002
02.12.2004 00:00:00.000 GMT+0200,1.33421,1.33816,1.32373,1.3269,1097614.498
03.12.2004 00:00:00.000 GMT+0200,1.32682,1.34604,1.32513,1.34505,1100704.598
06.12.2004 00:00:00.000 GMT+0200,1.34422,1.34555,1.33899,1.34057,1089501.891
07.12.2004 00:00:00.000 GMT+0200,1.34062,1.34691,1.33872,1.34177,1095817.002
08.12.2004 00:00:00.000 GMT+0200,1.34181,1.34324,1.31944,1.33344,1099647.006
09.12.2004 00:00:00.000 GMT+0200,1.33373,1.33617,1.32513,1.33093,1105464.494
10.12.2004 00:00:00.000 GMT+0200,1.3309,1.33182,1.31404,1.3224,1085425.291
13.12.2004 00:00:00.000 GMT+0200,1.31928,1.33259,1.31883,1.33096,1100691.295
14.12.2004 00:00:00.000 GMT+0200,1.33112,1.33314,1.32589,1.32959,1096209.098
15.12.2004 00:00:00.000 GMT+0200,1.32955,1.3443,1.32608,1.33904,1098297.703
16.12.2004 00:00:00.000 GMT+0200,1.3393,1.3428,1.31931,1.32404,1096529.492
17.12.2004 00:00:00.000 GMT+0200,1.32423,1.3316,1.3227,1.33075,1095458.297
20.12.2004 00:00:00.000 GMT+0200,1.33288,1.34083,1.32959,1.33935,1096277.01
21.12.2004 00:00:00.000 GMT+0200,1.33943,1.34074,1.33379,1.33727,1113516.9
22.12.2004 00:00:00.000 GMT+0200,1.33707,1.3404,1.33421,1.33898,1104682.498
23.12.2004 00:00:00.000 GMT+0200,1.33891,1.35159,1.33798,1.35143,1100431.193
24.12.2004 00:00:00.000 GMT+0200,1.35131,1.35475,1.34834,1.35316,1094596.109
27.12.2004 00:00:00.000 GMT+0200,1.3529,1.36384,1.3512,1.36157,1095938.399
28.12.2004 00:00:00.000 GMT+0200,1.3615,1.36429,1.35774,1.36038,1105585.9
29.12.2004 00:00:00.000 GMT+0200,1.36112,1.36468,1.35567,1.36052,1114773.604
30.12.2004 00:00:00.000 GMT+0200,1.36065,1.36653,1.3574,1.36345,1097227.998
31.12.2004 00:00:00.000 GMT+0200,1.36346,1.36593,1.35042,1.35537,923490.1037
03.01.2005 00:00:00.000 GMT+0200,1.3548,1.35797,1.33871,1.34645,1098281.084
04.01.2005 00:00:00.000 GMT+0200,1.34648,1.34941,1.32509,1.3278,1101584.504
05.01.2005 00:00:00.000 GMT+0200,1.32776,1.33016,1.3216,1.32616,1098160.1
06.01.2005 00:00:00.000 GMT+0200,1.32613,1.32811,1.31551,1.31718,1106508.1
07.01.2005 00:00:00.000 GMT+0200,1.31708,1.32489,1.30244,1.30515,1102358.596
10.01.2005 00:00:00.000 GMT+0200,1.30589,1.31209,1.30486,1.30732,1093826.699
11.01.2005 00:00:00.000 GMT+0200,1.30736,1.3171,1.30669,1.31058,1100021.309
12.01.2005 00:00:00.000 GMT+0200,1.31053,1.32925,1.30826,1.32541,1104669.998
13.01.2005 00:00:00.000 GMT+0200,1.32531,1.32653,1.31932,1.32212,1098402.094
14.01.2005 00:00:00.000 GMT+0200,1.32222,1.32233,1.30566,1.31104,1103460.498
17.01.2005 00:00:00.000 GMT+0200,1.31015,1.3127,1.30589,1.30674,1089770.498
18.01.2005 00:00:00.000 GMT+0200,1.30644,1.30731,1.29948,1.30202,708245.0018
19.01.2005 00:00:00.000 GMT+0200,1.30176,1.3117,1.29639,1.30098,1074424.201
20.01.2005 00:00:00.000 GMT+0200,1.30091,1.30227,1.29253,1.29621,1107017.398
21.01.2005 00:00:00.000 GMT+0200,1.2962,1.30664,1.29217,1.30388,1094872.59
24.01.2005 00:00:00.000 GMT+0200,1.30392,1.30982,1.30279,1.30605,1103228.592
25.01.2005 00:00:00.000 GMT+0200,1.30597,1.30751,1.29452,1.29728,1097229.396
26.01.2005 00:00:00.000 GMT+0200,1.29735,1.31069,1.29648,1.3072,1103552.102
27.01.2005 00:00:00.000 GMT+0200,1.30706,1.3122,1.30104,1.30433,1103703.899
28.01.2005 00:00:00.000 GMT+0200,1.3045,1.3079,1.29848,1.3036,1104013.197
31.01.2005 00:00:00.000 GMT+0200,1.30305,1.30582,1.29761,1.30369,1099834.506
01.02.2005 00:00:00.000 GMT+0200,1.30373,1.30641,1.29972,1.30448,1101525.6
02.02.2005 00:00:00.000 GMT+0200,1.30443,1.30926,1.30043,1.30245,1093462.291
03.02.2005 00:00:00.000 GMT+0200,1.30252,1.30364,1.2941,1.29745,1104336.709
04.02.2005 00:00:00.000 GMT+0200,1.29743,1.30377,1.2846,1.2869,1101343.906
07.02.2005 00:00:00.000 GMT+0200,1.28585,1.28638,1.27319,1.27565,1103609.492
08.02.2005 00:00:00.000 GMT+0200,1.27558,1.2797,1.27318,1.27612,1094327.592
09.02.2005 00:00:00.000 GMT+0200,1.27623,1.28129,1.27333,1.28046,1090622.203
10.02.2005 00:00:00.000 GMT+0200,1.28049,1.29043,1.27374,1.2872,1098528.504
11.02.2005 00:00:00.000 GMT+0200,1.28732,1.28952,1.28439,1.28646,1112151.797
14.02.2005 00:00:00.000 GMT+0200,1.28761,1.29895,1.28739,1.2976,1095081.111
15.02.2005 00:00:00.000 GMT+0200,1.29751,1.30492,1.29442,1.30237,1102374.408
16.02.2005 00:00:00.000 GMT+0200,1.30263,1.30628,1.29583,1.30276,1107854.895
17.02.2005 00:00:00.000 GMT+0200,1.30294,1.3089,1.30138,1.30695,1111709.199
18.02.2005 00:00:00.000 GMT+0200,1.30692,1.30825,1.30142,1.30725,1102970.691
21.02.2005 00:00:00.000 GMT+0200,1.30435,1.30774,1.30317,1.30665,1093830.295
22.02.2005 00:00:00.000 GMT+0200,1.30675,1.3261,1.3052,1.32587,1103751.902
23.02.2005 00:00:00.000 GMT+0200,1.32583,1.32741,1.31854,1.32151,1095413.188
24.02.2005 00:00:00.000 GMT+0200,1.3215,1.3269,1.31529,1.31959,1098337.801
25.02.2005 00:00:00.000 GMT+0200,1.3197,1.32481,1.31457,1.32449,1101358.805
28.02.2005 00:00:00.000 GMT+0200,1.32405,1.32792,1.32176,1.32253,1102603.898
01.03.2005 00:00:00.000 GMT+0200,1.32272,1.3231,1.31698,1.31884,1093812.311
02.03.2005 00:00:00.000 GMT+0200,1.31874,1.31888,1.30884,1.31424,1105040.4
03.03.2005 00:00:00.000 GMT+0200,1.31421,1.31643,1.30963,1.31075,1104447.01
04.03.2005 00:00:00.000 GMT+0200,1.31093,1.3254,1.30894,1.32361,1092634.498
07.03.2005 00:00:00.000 GMT+0200,1.32377,1.3248,1.31778,1.32115,1086808.791
08.03.2005 00:00:00.000 GMT+0200,1.3214,1.33614,1.32064,1.33445,1103227.094
09.03.2005 00:00:00.000 GMT+0200,1.33436,1.34227,1.33307,1.33919,1101178.701
10.03.2005 00:00:00.000 GMT+0200,1.3391,1.34531,1.33685,1.34166,1109724.387
11.03.2005 00:00:00.000 GMT+0200,1.34179,1.34777,1.33974,1.34562,1106452.803
14.03.2005 00:00:00.000 GMT+0200,1.34588,1.34773,1.33355,1.33682,1097733.695
15.03.2005 00:00:00.000 GMT+0200,1.33672,1.34089,1.32964,1.33043,1104878.295
16.03.2005 00:00:00.000 GMT+0200,1.33055,1.34387,1.32907,1.34153,1100260.19
17.03.2005 00:00:00.000 GMT+0200,1.3417,1.34213,1.33279,1.3376,1108208.106
18.03.2005 00:00:00.000 GMT+0200,1.33766,1.33851,1.32593,1.33242,1094812.209
21.03.2005 00:00:00.000 GMT+0200,1.33112,1.33178,1.31405,1.31553,1108118.197
22.03.2005 00:00:00.000 GMT+0200,1.31572,1.32223,1.30542,1.30864,1101642.799
23.03.2005 00:00:00.000 GMT+0200,1.30847,1.30856,1.2957,1.29855,1108449.303
24.03.2005 00:00:00.000 GMT+0200,1.29851,1.3031,1.29299,1.29366,1107288.303
25.03.2005 00:00:00.000 GMT+0200,1.29368,1.29687,1.29249,1.29562,1097519.01
28.03.2005 01:00:00.000 GMT+0300,1.29601,1.29632,1.28554,1.28962,1125835.914
29.03.2005 01:00:00.000 GMT+0300,1.28927,1.29551,1.28745,1.29216,1126423.191
30.03.2005 01:00:00.000 GMT+0300,1.29218,1.29845,1.29085,1.29132,1138390.199
31.03.2005 01:00:00.000 GMT+0300,1.29152,1.30199,1.29085,1.29631,1134360.309
01.04.2005 01:00:00.000 GMT+0300,1.29605,1.30455,1.28712,1.29106,1141149.996
04.04.2005 00:00:00.000 GMT+0300,1.29091,1.29091,1.2818,1.28452,1137234.791
05.04.2005 00:00:00.000 GMT+0300,1.28436,1.28761,1.27991,1.28671,1132751.197
06.04.2005 00:00:00.000 GMT+0300,1.28696,1.29066,1.2837,1.28686,1139795.098
07.04.2005 00:00:00.000 GMT+0300,1.28711,1.29375,1.28423,1.28541,1146366.098
08.04.2005 00:00:00.000 GMT+0300,1.28553,1.29337,1.28071,1.2933,1139138.498
11.04.2005 00:00:00.000 GMT+0300,1.29308,1.30024,1.2904,1.29702,1137823.891
12.04.2005 00:00:00.000 GMT+0300,1.29703,1.30061,1.28506,1.29201,1128880.393
13.04.2005 00:00:00.000 GMT+0300,1.29245,1.29535,1.28508,1.29148,1119356.791
14.04.2005 00:00:00.000 GMT+0300,1.29157,1.29213,1.27687,1.28094,1115474.711
15.04.2005 00:00:00.000 GMT+0300,1.28138,1.29398,1.27773,1.29236,1106078.988
18.04.2005 00:00:00.000 GMT+0300,1.29156,1.30427,1.28745,1.30233,1105498.297
19.04.2005 00:00:00.000 GMT+0300,1.30251,1.30771,1.29817,1.30618,1111751.707
20.04.2005 00:00:00.000 GMT+0300,1.3065,1.3103,1.29917,1.3087,1121246.197
21.04.2005 00:00:00.000 GMT+0300,1.30861,1.31216,1.30248,1.30457,1110478.803
22.04.2005 00:00:00.000 GMT+0300,1.30497,1.30921,1.30205,1.30638,1121655.588
25.04.2005 00:00:00.000 GMT+0300,1.30672,1.30699,1.29555,1.30069,1105516.795
26.04.2005 00:00:00.000 GMT+0300,1.30085,1.3014,1.29467,1.29838,1118798.908
27.04.2005 00:00:00.000 GMT+0300,1.29866,1.29936,1.29047,1.29288,1120001.299
28.04.2005 00:00:00.000 GMT+0300,1.29303,1.29403,1.28807,1.28937,1117718.305
29.04.2005 00:00:00.000 GMT+0300,1.28967,1.29788,1.28522,1.28715,1112286.395
01.05.2005 00:00:00.000 GMT+0300,1.28715,1.28722,1.28715,1.28722,0
02.05.2005 00:00:00.000 GMT+0300,1.28698,1.28743,1.28369,1.28639,1118105.803
03.05.2005 00:00:00.000 GMT+0300,1.28631,1.29126,1.28277,1.28702,1115026.699
04.05.2005 00:00:00.000 GMT+0300,1.28709,1.29723,1.28662,1.29452,1117668.611
05.05.2005 00:00:00.000 GMT+0300,1.2948,1.2989,1.29248,1.2958,1121327.107
06.05.2005 00:00:00.000 GMT+0300,1.29603,1.29631,1.28098,1.28188,1129082.598
09.05.2005 00:00:00.000 GMT+0300,1.28244,1.28486,1.27896,1.28413,1119740.996
10.05.2005 00:00:00.000 GMT+0300,1.28462,1.28884,1.28152,1.28783,1110554.498
11.05.2005 00:00:00.000 GMT+0300,1.28803,1.29108,1.27776,1.28137,1119778.199
12.05.2005 00:00:00.000 GMT+0300,1.28187,1.28187,1.2687,1.26929,1106453.396
13.05.2005 00:00:00.000 GMT+0300,1.26946,1.26972,1.26096,1.26302,1127703.711
16.05.2005 00:00:00.000 GMT+0300,1.26252,1.26488,1.25613,1.2641,1113001.787
17.05.2005 00:00:00.000 GMT+0300,1.26409,1.26629,1.25935,1.26058,1119603.805
18.05.2005 00:00:00.000 GMT+0300,1.26072,1.26893,1.25854,1.26781,1105955.901
19.05.2005 00:00:00.000 GMT+0300,1.26802,1.26898,1.26051,1.26436,1115247.611
20.05.2005 00:00:00.000 GMT+0300,1.26468,1.26532,1.25283,1.25579,1125115.797
23.05.2005 00:00:00.000 GMT+0300,1.25464,1.25968,1.25351,1.25749,1118545.189
24.05.2005 00:00:00.000 GMT+0300,1.25756,1.26282,1.25527,1.258,1113561.908
25.05.2005 00:00:00.000 GMT+0300,1.2583,1.26189,1.25494,1.25988,1101572.6
26.05.2005 00:00:00.000 GMT+0300,1.26022,1.26131,1.24926,1.2511,1109771.908
27.05.2005 00:00:00.000 GMT+0300,1.25132,1.25888,1.25025,1.25832,1112718.396
30.05.2005 00:00:00.000 GMT+0300,1.25788,1.2582,1.24576,1.24722,1133387.405
31.05.2005 00:00:00.000 GMT+0300,1.24753,1.2489,1.22902,1.23005,1107005.803
01.06.2005 00:00:00.000 GMT+0300,1.23004,1.23398,1.21591,1.21786,1103051.797
02.06.2005 00:00:00.000 GMT+0300,1.21765,1.22947,1.21739,1.2265,1108176.887
03.06.2005 00:00:00.000 GMT+0300,1.22654,1.23334,1.22003,1.22332,1107513.1
06.06.2005 00:00:00.000 GMT+0300,1.22288,1.22936,1.22148,1.22575,1106422.398
07.06.2005 00:00:00.000 GMT+0300,1.22558,1.23138,1.22361,1.22824,1100375.594
08.06.2005 00:00:00.000 GMT+0300,1.22827,1.23524,1.22065,1.22299,1083929.702
09.06.2005 00:00:00.000 GMT+0300,1.22305,1.22562,1.21781,1.22264,1118450.502
10.06.2005 00:00:00.000 GMT+0300,1.22272,1.22478,1.21048,1.21153,1088203.394
13.06.2005 00:00:00.000 GMT+0300,1.21111,1.21199,1.20277,1.21081,1111619.805
14.06.2005 00:00:00.000 GMT+0300,1.2108,1.21518,1.20215,1.20286,1096299.893
15.06.2005 00:00:00.000 GMT+0300,1.20313,1.21313,1.20134,1.21148,1113389.094
16.06.2005 00:00:00.000 GMT+0300,1.21123,1.21668,1.20569,1.21084,1112620.998
17.06.2005 00:00:00.000 GMT+0300,1.21123,1.22898,1.20883,1.22831,1117672.106
20.06.2005 00:00:00.000 GMT+0300,1.22447,1.22658,1.21231,1.21523,1113779.994
21.06.2005 00:00:00.000 GMT+0300,1.21538,1.2186,1.20696,1.2181,1105305.693
22.06.2005 00:00:00.000 GMT+0300,1.21808,1.2205,1.20985,1.21267,1112295.201
23.06.2005 00:00:00.000 GMT+0300,1.21296,1.21427,1.20175,1.20388,1128282.994
24.06.2005 00:00:00.000 GMT+0300,1.20367,1.21073,1.19871,1.20923,1107721.195
27.06.2005 00:00:00.000 GMT+0300,1.2088,1.21841,1.2085,1.216,1105173.602
28.06.2005 00:00:00.000 GMT+0300,1.2164,1.21738,1.20468,1.20516,1110887.703
29.06.2005 00:00:00.000 GMT+0300,1.20528,1.2111,1.20158,1.20668,1107487.498
30.06.2005 00:00:00.000 GMT+0300,1.2069,1.21194,1.20434,1.21033,1099210.396
01.07.2005 00:00:00.000 GMT+0300,1.21073,1.21073,1.19366,1.19556,1102134
04.07.2005 00:00:00.000 GMT+0300,1.19532,1.19532,1.18849,1.19004,1111504.908
05.07.2005 00:00:00.000 GMT+0300,1.1902,1.19392,1.18674,1.19095,1106483.508
06.07.2005 00:00:00.000 GMT+0300,1.19072,1.19502,1.18899,1.19289,1102140.898
07.07.2005 00:00:00.000 GMT+0300,1.19282,1.20393,1.19058,1.19471,1100349.502
08.07.2005 00:00:00.000 GMT+0300,1.19478,1.19843,1.18753,1.19645,1109002.195
11.07.2005 00:00:00.000 GMT+0300,1.19703,1.20851,1.1954,1.20681,1111754.891
12.07.2005 00:00:00.000 GMT+0300,1.20682,1.22563,1.205,1.22393,1099045.6
13.07.2005 00:00:00.000 GMT+0300,1.22395,1.22441,1.20731,1.20926,1110906.102
14.07.2005 00:00:00.000 GMT+0300,1.2093,1.21246,1.20538,1.20803,1105705.098
15.07.2005 00:00:00.000 GMT+0300,1.20812,1.21364,1.20219,1.20322,1112756.395
18.07.2005 00:00:00.000 GMT+0300,1.2028,1.20885,1.20171,1.20499,1101783.49
19.07.2005 00:00:00.000 GMT+0300,1.20525,1.20651,1.19531,1.20332,1115080.811
